state_initial,state,date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,death,hospitalized,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,positiveIncrease,negativeIncrease,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,grade,nyt_cases,nyt_deaths,state_avg_income ,state_pop,state_pop_mil,positiveIncrease_per_mil,negativeIncrease_per_mil,totalTestResultsIncrease_per_mil,deathIncrease_per_mil,hospitalizedIncrease_per_mil
GA,Georgia,2020-04-23,21512.0,79550.0,,,4069.0,,,,,,A,2020-04-23 18:28:00,2020-04-23T18:28:00Z,872.0,4069.0,101062.0,,,,,,772,6218,101062,6990,101062,36,110,,20905.0,871.0,31188.55342,10519475,10.5195,73.3877,591.0941,664.4818,3.4222,10.4568
GA,Georgia,2020-04-24,22147.0,85029.0,,,4221.0,,,,,,A,2020-04-24 18:28:00,2020-04-24T18:28:00Z,892.0,4221.0,107176.0,,,,,,635,5479,107176,6114,107176,20,152,,21575.0,889.0,31188.55342,10519475,10.5195,60.3642,520.8435,581.2077,1.9012,14.4494
GA,Georgia,2020-04-25,22695.0,96319.0,,,4326.0,,,,,,B,2020-04-25 11:28:00,2020-04-25T11:28:00Z,904.0,4326.0,119014.0,,,,,,548,11290,119014,11838,119014,12,105,,22225.0,897.0,31188.55342,10519475,10.5195,52.0939,1073.2475,1125.3413,1.1407,9.9815
GA,Georgia,2020-04-26,23401.0,99822.0,,,4359.0,,,,,,B,2020-04-26 11:28:00,2020-04-26T11:28:00Z,912.0,4359.0,123223.0,,,,,,706,3503,123223,4209,123223,8,33,,22459.0,907.0,31188.55342,10519475,10.5195,67.1136,333.0014,400.115,0.7605,3.137
GA,Georgia,2020-04-27,23913.0,103256.0,,,4681.0,,1057.0,,,,B,2020-04-27 11:27:00,2020-04-27T11:27:00Z,971.0,4681.0,127169.0,,,,,,512,3434,127169,3946,127169,59,322,,23229.0,981.0,31188.55342,10519475,10.5195,48.6716,326.4421,375.1138,5.6086,30.6099
GA,Georgia,2020-04-28,24615.0,115405.0,,,4814.0,,1087.0,,,,B,2020-04-28 13:25:00,2020-04-28T13:25:00Z,1026.0,4814.0,140020.0,,,,,,702,12149,140020,12851,140020,55,133,,23607.0,1022.0,31188.55342,10519475,10.5195,66.7334,1154.9055,1221.6389,5.2284,12.6432
GA,Georgia,2020-04-29,25623.0,118155.0,,,5056.0,,1148.0,,,,A,2020-04-29 14:25:00,2020-04-29T14:25:00Z,1093.0,5056.0,140223.0,,,25411.0,,,1008,2750,143778,3758,143778,67,242,,24300.0,1086.0,31188.55342,10519475,10.5195,95.8223,261.4199,357.2422,6.3691,23.005
GA,Georgia,2020-04-30,26155.0,122889.0,,,5156.0,,1171.0,,,,A,2020-04-30 14:25:00,2020-04-30T14:25:00Z,1120.0,5156.0,149044.0,,,26155.0,,,532,4734,149044,5266,149044,27,100,,25431.0,1121.0,31188.55342,10519475,10.5195,50.5729,450.0225,500.5953,2.5667,9.5062
GA,Georgia,2020-05-01,27270.0,141097.0,,1500.0,5269.0,,1215.0,,,,A,2020-05-01 14:25:00,2020-05-01T14:25:00Z,1154.0,5269.0,168367.0,,,27270.0,,,1115,18208,168367,19323,168367,34,113,,26436.0,1153.0,31188.55342,10519475,10.5195,105.9939,1730.8849,1836.8787,3.2321,10.742
GA,Georgia,2020-05-02,28306.0,146494.0,,1440.0,5387.0,,1247.0,,,,A,2020-05-02 14:25:00,2020-05-02T14:25:00Z,1174.0,5387.0,174800.0,,,28306.0,,,1036,5397,174800,6433,174800,20,118,,27268.0,1161.0,31188.55342,10519475,10.5195,98.484,513.0484,611.5324,1.9012,11.2173
GA,Georgia,2020-05-03,28602.0,146494.0,,1410.0,5393.0,,1249.0,,,,A,2020-05-03 10:25:00,2020-05-03T10:25:00Z,1177.0,5393.0,174800.0,,,28602.0,,,296,0,175096,296,175096,3,6,,27618.0,1168.0,31188.55342,10519475,10.5195,28.1383,0.0,28.1383,0.2852,0.5704
GA,Georgia,2020-05-04,29368.0,153957.0,,1377.0,5526.0,,1284.0,,,,A,2020-05-04 15:25:00,2020-05-04T15:25:00Z,1222.0,5526.0,183012.0,,,29368.0,,,766,7463,183325,8229,183325,45,133,,28350.0,1228.0,31188.55342,10519475,10.5195,72.8173,709.4461,782.2634,4.2778,12.6432
GA,Georgia,2020-05-05,29711.0,171172.0,,1343.0,5634.0,,1318.0,,,,A,2020-05-05 16:25:00,2020-05-05T16:25:00Z,1288.0,5634.0,200814.0,,,29711.0,,,343,17215,200883,17558,200883,66,108,,28876.0,1277.0,31188.55342,10519475,10.5195,32.6062,1636.4885,1669.0947,6.2741,10.2667
GA,Georgia,2020-05-06,30696.0,173441.0,,1339.0,5765.0,,1343.0,,,,A,2020-05-06 15:25:00,2020-05-06T15:25:00Z,1311.0,5765.0,204137.0,,,30696.0,,,985,2269,204137,3254,204137,23,131,,29724.0,1309.0,31188.55342,10519475,10.5195,93.6359,215.6952,309.331,2.1864,12.4531
GA,Georgia,2020-05-07,31439.0,185864.0,,1309.0,5835.0,,1374.0,,,,A,2020-05-07 14:29:00,2020-05-07T14:29:00Z,1336.0,5835.0,204137.0,,,31439.0,,,743,12423,217303,13166,217303,25,70,,30524.0,1332.0,31188.55342,10519475,10.5195,70.6309,1180.9525,1251.5834,2.3765,6.6543
GA,Georgia,2020-05-08,32106.0,195461.0,,1227.0,5935.0,,1399.0,,,,A,2020-05-08 15:25:00,2020-05-08T15:25:00Z,1377.0,5935.0,227477.0,,,32106.0,,,667,9597,227567,10264,227567,41,100,,31089.0,1378.0,31188.55342,10519475,10.5195,63.4062,912.3079,975.7141,3.8975,9.5062
GA,Georgia,2020-05-09,32532.0,202792.0,,1179.0,5987.0,,1409.0,,,,A,2020-05-09 15:25:00,2020-05-09T15:25:00Z,1400.0,5987.0,235324.0,,,32532.0,,,426,7331,235324,7757,235324,23,52,,31481.0,1380.0,31188.55342,10519475,10.5195,40.4963,696.8979,737.3942,2.1864,4.9432
GA,Georgia,2020-05-10,33441.0,210106.0,,1144.0,5997.0,,1412.0,,,,A,2020-05-10 15:25:00,2020-05-10T15:25:00Z,1405.0,5997.0,243547.0,,,33441.0,,,909,7314,243547,8223,243547,5,10,,32267.0,1383.0,31188.55342,10519475,10.5195,86.4112,695.2818,781.693,0.4753,0.9506
GA,Georgia,2020-05-11,33927.0,217361.0,,1133.0,6015.0,,1414.0,,,,A,2020-05-11 13:00:00,2020-05-11T13:00:00Z,1441.0,6015.0,251288.0,,,33927.0,,,486,7255,251288,7741,251288,36,18,,32448.0,1420.0,31188.55342,10519475,10.5195,46.2,689.6732,735.8732,3.4222,1.7111
GA,Georgia,2020-05-12,34635.0,227544.0,,1125.0,6130.0,,1443.0,,,,A+,2020-05-11 13:00:00,2020-05-11T13:00:00Z,1461.0,6130.0,262179.0,,,34635.0,,,708,10183,262179,10891,262179,20,115,,33311.0,1470.0,31188.55342,10519475,10.5195,67.3037,968.0141,1035.3178,1.9012,10.9321
GA,Georgia,2020-05-13,35332.0,238572.0,,1091.0,6259.0,,1494.0,,,,A+,2020-05-13 13:25:00,2020-05-13T13:25:00Z,1505.0,6259.0,273904.0,,,35332.0,,,697,11028,273904,11725,273904,44,129,,33866.0,1494.0,31188.55342,10519475,10.5195,66.2581,1048.3413,1114.5994,4.1827,12.263
GA,Georgia,2020-05-14,35858.0,250023.0,,1060.0,6345.0,,1513.0,,,,A+,2020-05-14 13:30:00,2020-05-14T13:30:00Z,1527.0,6345.0,285881.0,,,35858.0,,,526,11451,285881,11977,285881,22,86,,34422.0,1521.0,31188.55342,10519475,10.5195,50.0025,1088.5524,1138.5549,2.0914,8.1753
GA,Georgia,2020-05-15,36681.0,265193.0,,1029.0,6438.0,,1534.0,,,,A+,2020-05-15 13:00:00,2020-05-15T13:00:00Z,1557.0,6438.0,301874.0,,,36681.0,,,823,15170,301874,15993,301874,30,93,,35242.0,1563.0,31188.55342,10519475,10.5195,78.2358,1442.0872,1520.323,2.8519,8.8407
GA,Georgia,2020-05-16,37147.0,283922.0,,1005.0,6735.0,,1554.0,,,,A+,2020-05-16 13:00:00,2020-05-16T13:00:00Z,1592.0,6735.0,321069.0,,,37147.0,,,466,18729,321069,19195,321069,35,297,,35655.0,1573.0,31188.55342,10519475,10.5195,44.2988,1780.412,1824.7108,3.3272,28.2333
GA,Georgia,2020-05-17,37701.0,313474.0,,1010.0,6790.0,,1557.0,,,,A+,2020-05-17 13:00:00,2020-05-17T13:00:00Z,1606.0,6790.0,351175.0,,,37701.0,,,554,29552,351175,30106,351175,14,55,,35954.0,1584.0,31188.55342,10519475,10.5195,52.6642,2809.2657,2861.9299,1.3309,5.2284
GA,Georgia,2020-05-18,38081.0,326208.0,,1025.0,6916.0,,1565.0,,,,A+,2020-05-18 13:00:00,2020-05-18T13:00:00Z,1642.0,6916.0,364289.0,,,38081.0,,,380,12734,364289,13114,364289,36,126,,36634.0,1624.0,31188.55342,10519475,10.5195,36.1235,1210.5167,1246.6402,3.4222,11.9778
GA,Georgia,2020-05-19,38721.0,339435.0,,986.0,7027.0,,1589.0,,,,A+,2020-05-19 13:00:00,2020-05-19T13:00:00Z,1664.0,7027.0,378156.0,,,38721.0,,,640,13227,378156,13867,378156,22,111,,37214.0,1650.0,31188.55342,10519475,10.5195,60.8395,1257.3821,1318.2217,2.0914,10.5519
GA,Georgia,2020-05-20,39647.0,363293.0,,959.0,7107.0,,1617.0,,,,A,2020-05-20 13:00:00,2020-05-20T13:00:00Z,1687.0,7107.0,402940.0,,,39647.0,,,926,23858,402940,24784,402940,23,80,,38162.0,1672.0,31188.55342,10519475,10.5195,88.0272,2267.9839,2356.0111,2.1864,7.6049
GA,Georgia,2020-05-21,40405.0,367326.0,,919.0,7235.0,,1642.0,,,,A,2020-05-21 13:00:00,2020-05-21T13:00:00Z,1754.0,7235.0,407731.0,,,40405.0,,,758,4033,407731,4791,407731,67,128,,38969.0,1749.0,31188.55342,10519475,10.5195,72.0568,383.3842,455.441,6.3691,12.1679
GA,Georgia,2020-05-22,41218.0,386031.0,,889.0,7313.0,,1658.0,,,,A,2020-05-22 13:00:00,2020-05-22T13:00:00Z,1785.0,7313.0,427249.0,,,41218.0,,,813,18705,427249,19518,427249,31,78,,39734.0,1779.0,31188.55342,10519475,10.5195,77.2852,1778.1306,1855.4158,2.9469,7.4148
GA,Georgia,2020-05-23,42132.0,411405.0,,848.0,7411.0,,1678.0,,,,A,2020-05-23 13:00:00,2020-05-23T13:00:00Z,1811.0,7411.0,453537.0,,,42132.0,,,914,25374,453537,26288,453537,26,98,,40408.0,1794.0,31188.55342,10519475,10.5195,86.8865,2412.0976,2498.984,2.4716,9.3161
GA,Georgia,2020-05-24,42838.0,439116.0,,848.0,7439.0,,1683.0,,,,A,2020-05-24 13:00:00,2020-05-24T13:00:00Z,1824.0,7439.0,481954.0,,,42838.0,,,706,27711,481954,28417,481954,13,28,,40989.0,1799.0,31188.55342,10519475,10.5195,67.1136,2634.2569,2701.3706,1.2358,2.6617
GA,Georgia,2020-05-25,43344.0,470201.0,,892.0,7475.0,,1686.0,,,,A,2020-05-25 13:00:00,2020-05-25T13:00:00Z,1830.0,7475.0,513545.0,,,43344.0,,,506,31085,513545,31591,513545,6,36,,41414.0,1820.0,31188.55342,10519475,10.5195,48.1013,2954.9954,3003.0966,0.5704,3.4222
GA,Georgia,2020-05-26,43730.0,471215.0,,854.0,7547.0,,1703.0,,,,A,2020-05-26 13:00:00,2020-05-26T13:00:00Z,1871.0,7547.0,514945.0,,,43344.0,,,386,1014,514945,1400,514945,41,72,,42066.0,1867.0,31188.55342,10519475,10.5195,36.6938,96.3926,133.0865,3.8975,6.8444
GA,Georgia,2020-05-27,44421.0,396335.0,,907.0,7666.0,,1735.0,,,,A,2020-05-27 13:24:00,2020-05-27T13:24:00Z,1907.0,7666.0,440756.0,,,44421.0,,,691,-74880,440756,-74189,440756,36,119,,42713.0,1904.0,31188.55342,10519475,10.5195,65.6877,-7118.226,-7052.5383,3.4222,11.3124
GA,Georgia,2020-05-28,45070.0,399576.0,,903.0,7767.0,,1761.0,,,,A,2020-05-28 13:00:00,2020-05-28T13:00:00Z,1962.0,7767.0,445186.0,,,45070.0,,,649,3241,444646,3890,444646,55,101,,43363.0,1942.0,31188.55342,10519475,10.5195,61.6951,308.0952,369.7903,5.2284,9.6012
GA,Georgia,2020-05-29,45670.0,404601.0,,889.0,7852.0,,1780.0,,,,A,2020-05-29 13:00:00,2020-05-29T13:00:00Z,1974.0,7852.0,450271.0,,,45670.0,,,600,5025,450271,5625,450271,12,85,,43888.0,1953.0,31188.55342,10519475,10.5195,57.0371,477.6854,534.7225,1.1407,8.0803
GA,Georgia,2020-05-30,46286.0,408552.0,,850.0,7921.0,,1790.0,,,,A,2020-05-30 13:00:00,2020-05-30T13:00:00Z,2003.0,7921.0,454838.0,,,46286.0,,,616,3951,454838,4567,454838,29,69,,44336.0,1973.0,31188.55342,10519475,10.5195,58.5581,375.5891,434.1471,2.7568,6.5593
GA,Georgia,2020-05-31,46986.0,418539.0,,853.0,7946.0,,1794.0,,,,A,2020-05-31 13:00:00,2020-05-31T13:00:00Z,2042.0,7946.0,465525.0,,,46986.0,,,700,9987,465525,10687,465525,39,25,,45051.0,2019.0,31188.55342,10519475,10.5195,66.5432,949.382,1015.9252,3.7074,2.3765
GA,Georgia,2020-06-01,47618.0,424013.0,,841.0,8127.0,,1800.0,,,,A,2020-06-01 13:00:00,2020-06-01T13:00:00Z,2074.0,8127.0,471631.0,,,47618.0,,,632,5474,471631,6106,471631,32,181,,45757.0,2057.0,31188.55342,10519475,10.5195,60.079,520.3682,580.4472,3.042,17.2062
GA,Georgia,2020-06-02,48207.0,426080.0,,828.0,8334.0,,1821.0,,,,A,2020-06-02 15:11:00,2020-06-02T15:11:00Z,2102.0,8334.0,474287.0,43178.0,431109.0,48207.0,,,589,2067,474287,2656,474287,28,207,,46063.0,2070.0,31188.55342,10519475,10.5195,55.9914,196.4927,252.4841,2.6617,19.6778
GA,Georgia,2020-06-03,48894.0,433818.0,,815.0,8419.0,,1841.0,,,,B,2020-06-03 15:00:00,2020-06-03T15:00:00Z,2123.0,8419.0,482712.0,43637.0,439075.0,48894.0,,,687,7738,482712,8425,482712,21,85,,46711.0,2092.0,31188.55342,10519475,10.5195,65.3074,735.588,800.8955,1.9963,8.0803
GA,Georgia,2020-06-04,49847.0,446484.0,,807.0,8557.0,,1872.0,,,,A,2020-06-04 15:00:00,2020-06-04T15:00:00Z,2147.0,8557.0,496331.0,44479.0,451852.0,49847.0,,,953,12666,496331,13619,496331,24,138,,47528.0,2116.0,31188.55342,10519475,10.5195,90.5939,1204.0525,1294.6464,2.2815,13.1185
GA,Georgia,2020-06-05,50621.0,457167.0,,790.0,8646.0,,1897.0,,,,A,2020-06-05 15:00:00,2020-06-05T15:00:00Z,2174.0,8646.0,507788.0,45258.0,462530.0,50621.0,,,774,10683,507788,11457,507788,27,89,,48280.0,2143.0,31188.55342,10519475,10.5195,73.5778,1015.545,1089.1228,2.5667,8.4605
GA,Georgia,2020-06-06,51309.0,471548.0,,788.0,8662.0,,1901.0,,,,A,2020-06-06 15:00:00,2020-06-06T15:00:00Z,2174.0,8662.0,522857.0,46119.0,476738.0,51309.0,,,688,14381,522857,15069,522857,0,16,,48943.0,2147.0,31188.55342,10519475,10.5195,65.4025,1367.0834,1432.4859,0.0,1.521
GA,Georgia,2020-06-07,51898.0,487986.0,,783.0,8685.0,,1909.0,,,,A,2020-06-07 15:36:00,2020-06-07T15:36:00Z,2180.0,8685.0,534861.0,46875.0,487986.0,51898.0,,,589,16438,539884,17027,539884,6,23,,49371.0,2148.0,31188.55342,10519475,10.5195,55.9914,1562.6255,1618.6169,0.5704,2.1864
GA,Georgia,2020-06-08,52497.0,496878.0,,819.0,8746.0,,1925.0,,,,A,2020-06-08 15:00:00,2020-06-08T15:00:00Z,2208.0,8746.0,544371.0,47493.0,496878.0,52497.0,,,599,8892,549375,9491,549375,28,61,,49995.0,2176.0,31188.55342,10519475,10.5195,56.942,845.2893,902.2313,2.6617,5.7988
GA,Georgia,2020-06-09,53249.0,503934.0,,834.0,8872.0,,1960.0,,,,A,2020-06-09 14:50:00,2020-06-09T14:50:00Z,2285.0,8872.0,551908.0,47974.0,503934.0,53249.0,,,752,7056,557183,7808,557183,77,126,,50769.0,2250.0,31188.55342,10519475,10.5195,71.4865,670.7559,742.2424,7.3198,11.9778
GA,Georgia,2020-06-10,53980.0,516975.0,,817.0,8974.0,,1991.0,,,,A,2020-06-10 15:04:00,2020-06-10T15:04:00Z,2329.0,8974.0,565758.0,48783.0,516975.0,53980.0,,,731,13041,570955,13772,570955,44,102,,51465.0,2292.0,31188.55342,10519475,10.5195,69.4902,1239.7007,1309.1908,4.1827,9.6963
GA,Georgia,2020-06-11,54973.0,529268.0,,842.0,9073.0,,2006.0,,,,A,2020-06-11 14:50:00,2020-06-11T14:50:00Z,2375.0,9073.0,578933.0,49665.0,529278.0,54973.0,,,993,12293,584241,13286,584241,46,99,,52332.0,2337.0,31188.55342,10519475,10.5195,94.3963,1168.5944,1262.9908,4.3728,9.4111
GA,Georgia,2020-06-12,55783.0,536175.0,,836.0,9181.0,,2021.0,,,,A,2020-06-12 14:50:00,2020-06-12T14:50:00Z,2418.0,9181.0,586426.0,50251.0,536175.0,55783.0,,,810,6907,591958,7717,591958,43,108,,53201.0,2384.0,31188.55342,10519475,10.5195,77.0,656.5917,733.5917,4.0877,10.2667
GA,Georgia,2020-06-13,56801.0,542879.0,,810.0,9224.0,,2029.0,,,,A,2020-06-13 14:00:00,2020-06-13T14:00:00Z,2446.0,9224.0,599680.0,51203.0,548477.0,56801.0,,,1018,6704,599680,7722,599680,28,43,,54178.0,2411.0,31188.55342,10519475,10.5195,96.7729,637.2942,734.0671,2.6617,4.0877
GA,Georgia,2020-06-14,57681.0,563109.0,,829.0,9248.0,,2034.0,,,,A,2020-06-14 14:50:00,2020-06-14T14:50:00Z,2451.0,9248.0,615466.0,52357.0,563109.0,57681.0,,,880,20230,620790,21110,620790,5,24,,54874.0,2416.0,31188.55342,10519475,10.5195,83.6544,1923.0998,2006.7541,0.4753,2.2815
GA,Georgia,2020-06-15,58414.0,572082.0,,865.0,9322.0,,2043.0,,,,A,2020-06-15 14:50:00,2020-06-15T14:50:00Z,2494.0,9322.0,625055.0,52973.0,572082.0,58414.0,,,733,8973,630496,9706,630496,43,74,,55505.0,2457.0,31188.55342,10519475,10.5195,69.6803,852.9893,922.6696,4.0877,7.0346
GA,Georgia,2020-06-16,59078.0,575900.0,,875.0,9454.0,,2065.0,,,,A,2020-06-16 15:32:00,2020-06-16T15:32:00Z,2529.0,9454.0,629273.0,53373.0,575900.0,59078.0,,,664,3818,634978,4482,634978,35,132,,56302.0,2492.0,31188.55342,10519475,10.5195,63.121,362.9459,426.0669,3.3272,12.5482
GA,Georgia,2020-06-17,60030.0,590437.0,,881.0,9543.0,,2084.0,,,,A,2020-06-17 14:50:00,2020-06-17T14:50:00Z,2575.0,9543.0,644723.0,54286.0,590437.0,60030.0,,,952,14537,650467,15489,650467,46,89,,57217.0,2536.0,31188.55342,10519475,10.5195,90.4988,1381.9131,1472.4119,4.3728,8.4605
GA,Georgia,2020-06-18,60912.0,602292.0,,921.0,9663.0,,2109.0,,,,A,2020-06-18 14:50:00,2020-06-18T14:50:00Z,2605.0,9663.0,657419.0,55127.0,602292.0,60912.0,,,882,11855,663204,12737,663204,30,120,,58040.0,2565.0,31188.55342,10519475,10.5195,83.8445,1126.9574,1210.8019,2.8519,11.4074
GA,Georgia,2020-06-19,62009.0,608297.0,,937.0,9772.0,,2122.0,,,,A,2020-06-19 14:50:00,2020-06-19T14:50:00Z,2636.0,9772.0,663975.0,55678.0,608297.0,62009.0,,,1097,6005,670306,7102,670306,31,109,,59117.0,2596.0,31188.55342,10519475,10.5195,104.2828,570.846,675.1287,2.9469,10.3617
GA,Georgia,2020-06-20,63809.0,630575.0,,944.0,9837.0,,2140.0,,,,A,2020-06-20 14:50:00,2020-06-20T14:50:00Z,2642.0,9837.0,688588.0,58013.0,630575.0,63809.0,,,1800,22278,694384,24078,694384,6,65,,60669.0,2602.0,31188.55342,10519475,10.5195,171.1112,2117.7863,2288.8975,0.5704,6.179
GA,Georgia,2020-06-21,64701.0,633606.0,,960.0,9837.0,,2140.0,,,,A,2020-06-21 14:50:00,2020-06-21T14:50:00Z,2643.0,9837.0,698307.0,58928.0,639379.0,64701.0,,,892,3031,698307,3923,698307,1,0,,61493.0,2603.0,31188.55342,10519475,10.5195,84.7951,288.1322,372.9274,0.0951,0.0
GA,Georgia,2020-06-22,65928.0,642098.0,,1000.0,9953.0,,2155.0,,,,A,2020-06-22 14:50:00,2020-06-22T14:50:00Z,2648.0,9953.0,708026.0,60017.0,648009.0,65928.0,,,1227,8492,708026,9719,708026,5,116,,62705.0,2607.0,31188.55342,10519475,10.5195,116.6408,807.2646,923.9054,0.4753,11.0272
GA,Georgia,2020-06-23,67678.0,663583.0,,1056.0,10123.0,,2174.0,,,,A,2020-06-23 14:50:00,2020-06-23T14:50:00Z,2688.0,10123.0,731261.0,61843.0,669418.0,67678.0,,,1750,21485,731261,23235,731261,40,170,,64577.0,2646.0,31188.55342,10519475,10.5195,166.3581,2042.4023,2208.7604,3.8025,16.1605
GA,Georgia,2020-06-24,69381.0,673853.0,,1124.0,10313.0,,2206.0,,,,A,2020-06-24 14:50:00,2020-06-24T14:50:00Z,2698.0,10313.0,743234.0,63170.0,680064.0,69381.0,,,1703,10270,743234,11973,743234,10,190,,66290.0,2658.0,31188.55342,10519475,10.5195,161.8902,976.2845,1138.1747,0.9506,18.0617
GA,Georgia,2020-06-25,71095.0,686829.0,,1135.0,10457.0,,2222.0,,,,A,2020-06-25 14:50:00,2020-06-25T14:50:00Z,2745.0,10457.0,757924.0,64822.0,693102.0,71095.0,,,1714,12976,757924,14690,757924,47,144,,67796.0,2704.0,31188.55342,10519475,10.5195,162.9359,1233.5216,1396.4575,4.4679,13.6889
GA,Georgia,2020-06-26,72995.0,698033.0,,1184.0,10605.0,,2244.0,,,,A,2020-06-26 14:50:00,2020-06-26T14:50:00Z,2770.0,10605.0,771028.0,66510.0,704518.0,72995.0,,,1900,11204,771028,13104,771028,25,148,,69542.0,2727.0,31188.55342,10519475,10.5195,180.6174,1065.0722,1245.6895,2.3765,14.0691
GA,Georgia,2020-06-27,74985.0,714828.0,,1178.0,10689.0,,2261.0,,,,A,2020-06-27 14:50:00,2020-06-27T14:50:00Z,2776.0,10689.0,789813.0,68568.0,721245.0,74985.0,,,1990,16795,789813,18785,789813,6,84,,71066.0,2733.0,31188.55342,10519475,10.5195,189.1729,1596.5626,1785.7355,0.5704,7.9852
GA,Georgia,2020-06-28,77210.0,729728.0,,1236.0,10711.0,,2268.0,,,,A,2020-06-28 14:50:00,2020-06-28T14:50:00Z,2778.0,10711.0,806938.0,70881.0,736057.0,77210.0,,,2225,14900,806938,17125,806938,2,22,,72800.0,2735.0,31188.55342,10519475,10.5195,211.5125,1416.4205,1627.933,0.1901,2.0914
GA,Georgia,2020-06-29,79417.0,743700.0,,1359.0,10824.0,,2289.0,,,,A,2020-06-29 14:50:00,2020-06-29T14:50:00Z,2784.0,10824.0,823117.0,73044.0,750073.0,79417.0,,,2207,13972,823117,16179,823117,6,113,,74816.0,2739.0,31188.55342,10519475,10.5195,209.8013,1328.2032,1538.0045,0.5704,10.742
GA,Georgia,2020-06-30,81291.0,752587.0,,1459.0,11051.0,,2323.0,,,,A,2020-06-30 14:50:00,2020-06-30T14:50:00Z,2805.0,11051.0,833878.0,74214.0,759664.0,81291.0,,,1874,8887,833878,10761,833878,21,227,,77280.0,2758.0,31188.55342,10519475,10.5195,178.1458,844.814,1022.9598,1.9963,21.579
GA,Georgia,2020-07-01,84237.0,770801.0,,1570.0,11275.0,,2357.0,,,,A,2020-07-01 14:57:00,2020-07-01T14:57:00Z,2827.0,11275.0,855038.0,76664.0,778374.0,84237.0,,,2946,18214,855038,21160,855038,22,224,,79589.0,2779.0,31188.55342,10519475,10.5195,280.052,1731.4552,2011.5072,2.0914,21.2938
GA,Georgia,2020-07-02,87709.0,795530.0,,1649.0,11500.0,,2389.0,,,,A,2020-07-02 14:50:00,2020-07-02T14:50:00Z,2849.0,11500.0,883239.0,79970.0,803269.0,87709.0,,,3472,24729,883239,28201,883239,22,225,,82475.0,2801.0,31188.55342,10519475,10.5195,330.0545,2350.7827,2680.8372,2.0914,21.3889
GA,Georgia,2020-07-03,90493.0,810724.0,,1671.0,11653.0,,2413.0,,,,A,2020-07-03 15:22:00,2020-07-03T15:22:00Z,2856.0,11653.0,901217.0,82421.0,818796.0,90493.0,,,2784,15194,901217,17978,901217,7,153,,85079.0,2808.0,31188.55342,10519475,10.5195,264.652,1444.3687,1709.0206,0.6654,14.5445
GA,Georgia,2020-07-04,93319.0,833040.0,,1726.0,11743.0,,2425.0,,,,A,2020-07-04 14:50:00,2020-07-04T14:50:00Z,2857.0,11743.0,926359.0,85349.0,841010.0,93319.0,,,2826,22316,926359,25142,926359,1,90,,87592.0,2809.0,31188.55342,10519475,10.5195,268.6446,2121.3986,2390.0432,0.0951,8.5556
GA,Georgia,2020-07-05,95516.0,853669.0,,1805.0,11775.0,,2429.0,,,,A,2020-07-04 14:50:00,2020-07-04T14:50:00Z,2860.0,11775.0,949185.0,87822.0,861363.0,95516.0,,,2197,20629,949185,22826,949185,3,32,,89489.0,2812.0,31188.55342,10519475,10.5195,208.8507,1961.0294,2169.8802,0.2852,3.042
GA,Georgia,2020-07-06,97064.0,861889.0,,1962.0,11919.0,,2441.0,,,,A,2020-07-06 14:50:00,2020-07-06T14:50:00Z,2878.0,11919.0,958953.0,89063.0,869890.0,97064.0,,,1548,8220,958953,9768,958953,18,144,,91015.0,2829.0,31188.55342,10519475,10.5195,147.1556,781.4078,928.5635,1.7111,13.6889
GA,Georgia,2020-07-07,100470.0,878982.0,,2096.0,12226.0,,2471.0,,,,A,2020-07-07 14:50:00,2020-07-07T14:50:00Z,2899.0,12226.0,979452.0,91665.0,887787.0,100470.0,,,3406,17093,979452,20499,979452,21,307,,93707.0,2850.0,31188.55342,10519475,10.5195,323.7804,1624.891,1948.6714,1.9963,29.184
GA,Georgia,2020-07-08,103890.0,896519.0,,2215.0,12500.0,,2502.0,,,,A,2020-07-08 16:45:00,2020-07-08T16:45:00Z,2922.0,12500.0,1000409.0,94773.0,905636.0,103890.0,,,3420,17537,1000409,20957,1000409,23,274,,96538.0,2871.0,31188.55342,10519475,10.5195,325.1113,1667.0984,1992.2097,2.1864,26.0469
GA,Georgia,2020-07-09,106727.0,912695.0,,2322.0,12606.0,,2519.0,,,,A,2020-07-09 14:50:00,2020-07-09T14:50:00Z,2930.0,12606.0,1019422.0,97500.0,921922.0,106727.0,,,2837,16176,1019422,19013,1019422,8,106,,98693.0,2880.0,31188.55342,10519475,10.5195,269.6903,1537.7193,1807.4096,0.7605,10.0765
GA,Georgia,2020-07-10,111211.0,935137.0,,2443.0,12937.0,,2565.0,,,,A,2020-07-10 14:50:00,2020-07-10T14:50:00Z,2965.0,12937.0,1046348.0,101057.0,945291.0,111211.0,,,4484,22442,1046348,26926,1046348,35,331,,103597.0,2915.0,31188.55342,10519475,10.5195,426.257,2133.3764,2559.6334,3.3272,31.4654
