state_initial,state,date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,death,hospitalized,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,positiveIncrease,negativeIncrease,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,grade,nyt_cases,nyt_deaths
WI,Wisconsin,2020-03-27 00:00:00,969.0,13140.0,,,,,,,,,A,2020-03-27 16:00:00,2020-03-27T16:00:00Z,13.0,,,,,842.0,,,163,1557,14109,1720,14109,5,0,,930.0,16.0
WI,Wisconsin,2020-03-28 00:00:00,1134.0,15232.0,,,,,,,,,A,2020-03-28 16:00:00,2020-03-28T16:00:00Z,13.0,,,,,989.0,,,165,2092,16366,2257,16366,0,0,,1042.0,17.0
WI,Wisconsin,2020-03-29 00:00:00,1276.0,16550.0,,,,,,,,,A,2020-03-29 16:00:00,2020-03-29T16:00:00Z,13.0,,,,,1112.0,,,142,1318,17826,1460,17826,0,0,,1120.0,17.0
WI,Wisconsin,2020-03-30 00:00:00,1422.0,15856.0,,,,,,,,,A,2020-03-30 16:00:00,2020-03-30T16:00:00Z,14.0,,,,,1221.0,,,146,-694,17278,-548,17278,1,0,,1269.0,20.0
WI,Wisconsin,2020-03-31 00:00:00,1585.0,17375.0,,,337.0,,,,,,A,2020-03-31 16:00:00,2020-03-31T16:00:00Z,16.0,337.0,,,,1351.0,,,163,1519,18960,1682,18960,2,337,,1351.0,25.0
WI,Wisconsin,2020-04-01 00:00:00,1821.0,18819.0,,,398.0,,,,,,A,2020-04-01 16:00:00,2020-04-01T16:00:00Z,24.0,398.0,,,,1550.0,,,236,1444,20640,1680,20640,8,61,,1552.0,33.0
WI,Wisconsin,2020-04-02 00:00:00,2040.0,20317.0,,,461.0,,,,,,A,2020-04-02 16:00:00,2020-04-02T16:00:00Z,31.0,461.0,,,,1730.0,,,219,1498,22357,1717,22357,7,63,,1730.0,37.0
WI,Wisconsin,2020-04-03 00:00:00,2263.0,22377.0,,,487.0,,,,,,A,2020-04-03 04:00:00,2020-04-03T04:00:00Z,37.0,487.0,,,,1912.0,,,223,2060,24640,2283,24640,6,26,,1916.0,50.0
WI,Wisconsin,2020-04-04 00:00:00,2476.0,23859.0,,,588.0,,,,,,A,2020-04-04 04:00:00,2020-04-04T04:00:00Z,56.0,588.0,,,,2112.0,,,213,1482,26335,1695,26335,19,101,,2112.0,60.0
WI,Wisconsin,2020-04-05 00:00:00,2643.0,25169.0,,,624.0,,175.0,,,,A,2020-04-05 16:00:00,2020-04-05T16:00:00Z,68.0,624.0,,,,2267.0,,,167,1310,27812,1477,27812,12,36,,2267.0,73.0
WI,Wisconsin,2020-04-06 00:00:00,2866.0,26574.0,,,668.0,,186.0,,,,A,2020-04-06 16:00:00,2020-04-06T16:00:00Z,77.0,668.0,,,,2440.0,,,223,1405,29440,1628,29440,9,44,,2440.0,83.0
WI,Wisconsin,2020-04-07 00:00:00,3064.0,28512.0,,,745.0,,200.0,,,,A,2020-04-07 16:00:00,2020-04-07T16:00:00Z,92.0,745.0,,,,2578.0,,,198,1938,31576,2136,31576,15,77,,2578.0,94.0
WI,Wisconsin,2020-04-08 00:00:00,3279.0,30115.0,,,790.0,,218.0,,,,A,2020-04-08 16:00:00,2020-04-08T16:00:00Z,99.0,790.0,,,,2756.0,,,215,1603,33394,1818,33394,7,45,,2756.0,107.0
WI,Wisconsin,2020-04-09 00:00:00,3443.0,31424.0,,,843.0,,230.0,,,,A,2020-04-09 16:00:00,2020-04-09T16:00:00Z,111.0,843.0,,,,2885.0,,,164,1309,34867,1473,34867,12,53,,2885.0,116.0
WI,Wisconsin,2020-04-10 00:00:00,3665.0,33225.0,,,904.0,190.0,247.0,,,,A,2020-04-10 16:00:00,2020-04-10T16:00:00Z,128.0,904.0,,,,3068.0,,,222,1801,36890,2023,36890,17,61,,3068.0,131.0
WI,Wisconsin,2020-04-11 00:00:00,3822.0,34680.0,,444.0,950.0,179.0,257.0,,,,A,2020-04-11 01:00:00,2020-04-11T01:00:00Z,137.0,950.0,,,,3213.0,,,157,1455,38502,1612,38502,9,46,,3213.0,141.0
WI,Wisconsin,2020-04-12 00:00:00,3964.0,35916.0,,442.0,974.0,179.0,261.0,,,,A,2020-04-12 09:46:00,2020-04-12T09:46:00Z,144.0,974.0,,,,3341.0,,,142,1236,39880,1378,39880,7,24,,3341.0,145.0
WI,Wisconsin,2020-04-13 00:00:00,4080.0,36769.0,273.0,442.0,993.0,175.0,264.0,,,,A,2020-04-13 00:00:00,2020-04-13T00:00:00Z,154.0,993.0,,,,3428.0,,,116,853,40849,969,40849,10,19,,3428.0,155.0
WI,Wisconsin,2020-04-14 00:00:00,4246.0,37997.0,277.0,432.0,1049.0,161.0,283.0,,,,A,2020-04-14 16:00:00,2020-04-14T16:00:00Z,170.0,1049.0,,,,3555.0,,,166,1228,42243,1394,42243,16,56,,3555.0,172.0
WI,Wisconsin,2020-04-15 00:00:00,4453.0,39326.0,280.0,406.0,1091.0,163.0,290.0,,,,A,2020-04-15 11:01:00,2020-04-15T11:01:00Z,182.0,1091.0,,,,3721.0,,,207,1329,43779,1536,43779,12,42,,3721.0,184.0
WI,Wisconsin,2020-04-16 00:00:00,4636.0,40974.0,218.0,394.0,1121.0,147.0,299.0,,,,A,2020-04-16 00:00:00,2020-04-16T00:00:00Z,197.0,1121.0,,,,3875.0,,,183,1648,45610,1831,45610,15,30,,3875.0,197.0
WI,Wisconsin,2020-04-17 00:00:00,4839.0,42365.0,198.0,361.0,1153.0,141.0,306.0,348.0,,,A,2020-04-17 14:24:00,2020-04-17T14:24:00Z,205.0,1153.0,,,,4045.0,,,203,1391,47204,1594,47204,8,32,,4045.0,205.0
WI,Wisconsin,2020-04-18 00:00:00,5013.0,43962.0,229.0,361.0,1176.0,135.0,307.0,,,,A,2020-04-18 12:45:00,2020-04-18T12:45:00Z,211.0,1176.0,,,,4199.0,,,174,1597,48975,1771,48975,6,23,,4199.0,212.0
WI,Wisconsin,2020-04-19 00:00:00,5176.0,45323.0,248.0,397.0,1190.0,162.0,307.0,,,,A,2020-04-19 12:57:00,2020-04-19T12:57:00Z,220.0,1190.0,,,,4346.0,,,163,1361,50499,1524,50499,9,14,,4346.0,222.0
WI,Wisconsin,2020-04-20 00:00:00,5353.0,46603.0,237.0,406.0,1211.0,168.0,307.0,,,,A,2020-04-20 16:00:00,2020-04-20T16:00:00Z,230.0,1211.0,,,,4499.0,,,177,1280,51956,1457,51956,10,21,,4499.0,231.0
WI,Wisconsin,2020-04-21 00:00:00,5509.0,47841.0,219.0,358.0,1252.0,137.0,324.0,,,,A,2020-04-21 16:00:00,2020-04-21T16:00:00Z,242.0,1252.0,,,,4620.0,,,156,1238,53350,1394,53350,12,41,,4620.0,243.0
WI,Wisconsin,2020-04-22 00:00:00,5766.0,49502.0,229.0,355.0,1302.0,139.0,324.0,,,,A,2020-04-22 16:00:00,2020-04-22T16:00:00Z,246.0,1302.0,,,,4845.0,,,257,1661,55268,1918,55268,4,50,,4845.0,247.0
WI,Wisconsin,2020-04-23 00:00:00,6011.0,51456.0,201.0,349.0,1318.0,146.0,342.0,,,,A,2020-04-23 16:00:00,2020-04-23T16:00:00Z,257.0,1318.0,,,,5052.0,,,245,1954,57467,2199,57467,11,16,,5052.0,257.0
WI,Wisconsin,2020-04-24 00:00:00,6364.0,54573.0,206.0,361.0,1353.0,143.0,346.0,,,,A,2020-04-24 16:00:00,2020-04-24T16:00:00Z,262.0,1353.0,,,,5356.0,,,353,3117,60937,3470,60937,5,35,,5356.0,262.0
WI,Wisconsin,2020-04-25 00:00:00,6715.0,57138.0,241.0,337.0,1376.0,136.0,353.0,,,,A,2020-04-25 16:00:00,2020-04-25T16:00:00Z,266.0,1376.0,,,,5687.0,,,351,2565,63853,2916,63853,4,23,,5687.0,266.0
WI,Wisconsin,2020-04-26 00:00:00,6963.0,59235.0,197.0,337.0,1397.0,136.0,353.0,,,,A,2020-04-26 16:00:00,2020-04-26T16:00:00Z,272.0,1397.0,,,,5911.0,,,248,2097,66198,2345,66198,6,21,,5911.0,274.0
WI,Wisconsin,2020-04-27 00:00:00,7161.0,61311.0,204.0,337.0,1415.0,124.0,355.0,,,,A,2020-04-27 16:00:00,2020-04-27T16:00:00Z,281.0,1415.0,,,,6081.0,,,198,2076,68472,2274,68472,9,18,,6081.0,281.0
WI,Wisconsin,2020-04-28 00:00:00,7391.0,63535.0,193.0,544.0,1456.0,123.0,363.0,,,,A,2020-04-28 16:00:00,2020-04-28T16:00:00Z,300.0,1456.0,,,,6289.0,,,230,2224,70926,2454,70926,19,41,,6289.0,300.0
WI,Wisconsin,2020-04-29 00:00:00,7660.0,66630.0,227.0,577.0,1489.0,121.0,363.0,,,,A,2020-04-29 00:00:00,2020-04-29T00:00:00Z,308.0,1489.0,,,,6520.0,,,269,3095,74290,3364,74290,8,33,,6520.0,308.0
WI,Wisconsin,2020-04-30 00:00:00,8052.0,69394.0,195.0,554.0,1512.0,119.0,382.0,,,3352.0,A+,2020-04-30 16:00:00,2020-04-30T16:00:00Z,316.0,1512.0,,,,6854.0,,,392,2764,77446,3156,77446,8,23,,6854.0,316.0
WI,Wisconsin,2020-05-01 00:00:00,8550.0,72566.0,218.0,560.0,1544.0,127.0,391.0,,,3352.0,A+,2020-05-01 16:00:00,2020-05-01T16:00:00Z,327.0,1544.0,,,,7314.0,,,498,3172,81116,3670,81116,11,32,,7314.0,327.0
WI,Wisconsin,2020-05-02 00:00:00,8920.0,75570.0,231.0,582.0,1591.0,118.0,400.0,,,3698.0,A+,2020-05-02 16:00:00,2020-05-02T16:00:00Z,334.0,1591.0,,,,7660.0,,,370,3004,84490,3374,84490,7,47,,7660.0,334.0
WI,Wisconsin,2020-05-03 00:00:00,9227.0,77997.0,231.0,582.0,1608.0,118.0,402.0,,,3723.0,A+,2020-05-03 00:00:00,2020-05-03T00:00:00Z,339.0,1608.0,,,,7964.0,,,307,2427,87224,2734,87224,5,17,,7964.0,339.0
WI,Wisconsin,2020-05-04 00:00:00,9538.0,80467.0,226.0,573.0,1621.0,116.0,404.0,,,3973.0,A,2020-05-04 00:00:00,2020-05-04T00:00:00Z,340.0,1621.0,,,,8236.0,,,311,2470,90005,2781,90005,1,13,,8236.0,340.0
WI,Wisconsin,2020-05-05 00:00:00,9896.0,83967.0,236.0,543.0,1663.0,92.0,414.0,,,4131.0,A,2020-05-05 00:00:00,2020-05-05T00:00:00Z,353.0,1663.0,,,,8566.0,,,358,3500,93863,3858,93863,13,42,,8566.0,353.0
WI,Wisconsin,2020-05-06 00:00:00,10262.0,87826.0,212.0,511.0,1694.0,107.0,423.0,,,4348.0,A+,2020-05-06 00:00:00,2020-05-06T00:00:00Z,362.0,1694.0,,,,8901.0,,,366,3859,98088,4225,98088,9,31,,8901.0,362.0
WI,Wisconsin,2020-05-07 00:00:00,10621.0,93035.0,219.0,624.0,1732.0,108.0,435.0,,,4520.0,A+,2020-05-07 00:00:00,2020-05-07T00:00:00Z,374.0,1732.0,,,,9215.0,,,359,5209,103656,5568,103656,12,38,,9215.0,374.0
WI,Wisconsin,2020-05-08 00:00:00,11030.0,97265.0,204.0,552.0,1767.0,110.0,441.0,,,4694.0,A+,2020-05-08 00:00:00,2020-05-08T00:00:00Z,384.0,1767.0,,,,9590.0,,,409,4230,108295,4639,108295,10,35,,9590.0,384.0
WI,Wisconsin,2020-05-09 00:00:00,11402.0,101935.0,204.0,543.0,1806.0,110.0,452.0,,,4875.0,A+,2020-05-09 00:00:00,2020-05-09T00:00:00Z,398.0,1806.0,,,,9939.0,,,372,4670,113337,5042,113337,14,39,,9939.0,398.0
WI,Wisconsin,2020-05-10 00:00:00,11694.0,105163.0,182.0,514.0,1820.0,113.0,456.0,,,5014.0,A+,2020-05-10 00:00:00,2020-05-10T00:00:00Z,400.0,1820.0,,,,10219.0,,,292,3228,116857,3520,116857,2,14,,10219.0,400.0
WI,Wisconsin,2020-05-11 00:00:00,11920.0,108033.0,180.0,520.0,1846.0,116.0,460.0,,,5176.0,A+,2020-05-11 00:00:00,2020-05-11T00:00:00Z,409.0,1846.0,,,,10418.0,,,226,2870,119953,3096,119953,9,26,,10418.0,409.0
WI,Wisconsin,2020-05-12 00:00:00,12131.0,112748.0,180.0,520.0,1877.0,116.0,464.0,,,5371.0,A+,2020-05-12 12:23:00,2020-05-12T12:23:00Z,418.0,1877.0,,,,10611.0,418.0,,211,4715,124879,4926,124879,9,31,,10617.0,418.0
WI,Wisconsin,2020-05-13 00:00:00,12449.0,117111.0,194.0,527.0,1908.0,110.0,469.0,,,5673.0,A+,2020-05-13 00:00:00,2020-05-13T00:00:00Z,421.0,1908.0,,,,10902.0,421.0,,318,4363,129560,4681,129560,3,31,,10903.0,421.0
WI,Wisconsin,2020-05-14 00:00:00,12869.0,122598.0,169.0,507.0,1939.0,121.0,478.0,,,5994.0,A+,2020-05-14 00:00:00,2020-05-14T00:00:00Z,434.0,1939.0,,,,11275.0,434.0,,420,5487,135467,5907,135467,13,31,,11280.0,434.0
WI,Wisconsin,2020-05-15 00:00:00,13344.0,128657.0,191.0,548.0,1977.0,113.0,485.0,,,6250.0,A+,2020-05-15 00:00:00,2020-05-15T00:00:00Z,445.0,1977.0,,,,11685.0,445.0,,475,6059,142001,6534,142001,11,38,,11854.0,445.0
WI,Wisconsin,2020-05-16 00:00:00,13878.0,134206.0,189.0,546.0,2018.0,127.0,488.0,,,6542.0,A+,2020-05-16 00:00:00,2020-05-16T00:00:00Z,453.0,2018.0,,,,12187.0,453.0,,534,5549,148084,6083,148084,8,41,,12368.0,453.0
WI,Wisconsin,2020-05-17 00:00:00,14257.0,139674.0,182.0,543.0,2038.0,129.0,494.0,,,6542.0,A+,2020-05-17 00:00:00,2020-05-17T00:00:00Z,453.0,2038.0,152217.0,,,12543.0,453.0,,379,5468,153931,5847,153931,0,20,,12571.0,453.0
WI,Wisconsin,2020-05-18 00:00:00,14442.0,144502.0,194.0,574.0,2068.0,128.0,496.0,,,6786.0,A+,2020-05-18 00:00:00,2020-05-18T00:00:00Z,459.0,2068.0,,,,12687.0,459.0,,185,4828,158944,5013,158944,6,30,,12722.0,459.0
WI,Wisconsin,2020-05-19 00:00:00,14692.0,148237.0,211.0,609.0,2110.0,129.0,503.0,,,7371.0,A+,2020-05-19 00:00:00,2020-05-19T00:00:00Z,467.0,2110.0,,,,12885.0,467.0,,250,3735,162929,3985,162929,8,42,,13001.0,467.0
WI,Wisconsin,2020-05-20 00:00:00,15269.0,154300.0,211.0,609.0,2161.0,129.0,515.0,,,7728.0,A+,2020-05-20 00:00:00,2020-05-20T00:00:00Z,481.0,2161.0,,,,13413.0,481.0,,577,6063,169569,6640,169569,14,51,,13574.0,481.0
WI,Wisconsin,2020-05-21 00:00:00,15792.0,163238.0,220.0,524.0,2218.0,126.0,526.0,,,8012.0,A+,2020-05-21 00:00:00,2020-05-21T00:00:00Z,487.0,2218.0,,,,13885.0,487.0,,523,8938,179030,9461,179030,6,57,,13967.0,487.0
WI,Wisconsin,2020-05-22 00:00:00,16340.0,172703.0,187.0,583.0,2259.0,133.0,535.0,,,8362.0,A+,2020-05-22 00:00:00,2020-05-22T00:00:00Z,496.0,2259.0,,,,14396.0,496.0,,548,9465,189043,10013,189043,9,41,,14557.0,496.0
WI,Wisconsin,2020-05-23 00:00:00,16843.0,179329.0,223.0,611.0,2292.0,128.0,542.0,,,8688.0,A+,2020-05-23 00:00:00,2020-05-23T00:00:00Z,507.0,2292.0,,,,14877.0,507.0,,503,6626,196172,7129,196172,11,33,,14985.0,507.0
WI,Wisconsin,2020-05-24 00:00:00,17253.0,186206.0,223.0,611.0,2315.0,128.0,541.0,,,8999.0,A+,2020-05-24 00:00:00,2020-05-24T00:00:00Z,510.0,2315.0,,,,15277.0,510.0,,410,6877,203459,7287,203459,3,23,,15362.0,510.0
WI,Wisconsin,2020-05-25 00:00:00,17571.0,193379.0,207.0,606.0,2339.0,126.0,543.0,,,9207.0,A+,2020-05-25 00:00:00,2020-05-25T00:00:00Z,514.0,2339.0,,,,15584.0,514.0,,318,7173,210950,7491,210950,4,24,,15646.0,514.0
WI,Wisconsin,2020-05-26 00:00:00,17867.0,200874.0,218.0,640.0,2362.0,135.0,544.0,,,9405.0,A+,2020-05-26 00:00:00,2020-05-26T00:00:00Z,517.0,2362.0,,,,15863.0,517.0,,296,7495,218741,7791,218741,3,23,,15923.0,517.0
WI,Wisconsin,2020-05-27 00:00:00,18513.0,210605.0,335.0,748.0,2411.0,139.0,550.0,,,9846.0,A+,2020-05-27 16:00:00,2020-05-27T16:00:00Z,539.0,2411.0,,,,16462.0,539.0,,646,9731,229118,10377,229118,22,49,,16565.0,539.0
WI,Wisconsin,2020-05-28 00:00:00,19077.0,220719.0,250.0,659.0,2452.0,138.0,556.0,,,10384.0,A+,2020-05-28 00:00:00,2020-05-28T00:00:00Z,550.0,2452.0,,,,16974.0,550.0,,564,10114,239796,10678,239796,11,41,,17211.0,550.0
WI,Wisconsin,2020-05-29 00:00:00,19843.0,233588.0,235.0,658.0,2499.0,145.0,567.0,,,10880.0,A+,2020-05-29 00:00:00,2020-05-29T00:00:00Z,568.0,2499.0,,,,17707.0,568.0,,766,12869,253431,13635,253431,18,47,,17784.0,569.0
WI,Wisconsin,2020-05-30 00:00:00,20382.0,242908.0,208.0,617.0,2563.0,144.0,577.0,,,11338.0,A+,2020-05-30 16:00:00,2020-05-30T16:00:00Z,588.0,2563.0,,,,18230.0,588.0,,539,9320,263290,9859,263290,20,64,,18249.0,588.0
WI,Wisconsin,2020-05-31 00:00:00,20564.0,250103.0,211.0,625.0,2583.0,133.0,585.0,,,11646.0,A+,2020-05-31 16:00:00,2020-05-31T16:00:00Z,592.0,2583.0,,,,18403.0,592.0,,182,7195,270667,7377,270667,4,20,,18418.0,594.0
WI,Wisconsin,2020-06-01 00:00:00,20736.0,253595.0,211.0,613.0,2603.0,136.0,586.0,,,11838.0,A+,2020-06-01 00:00:00,2020-06-01T00:00:00Z,595.0,2603.0,,,,18543.0,595.0,,172,3492,274331,3664,274331,3,20,,18556.0,597.0
WI,Wisconsin,2020-06-02 00:00:00,21155.0,263743.0,209.0,597.0,2643.0,139.0,593.0,,,12172.0,A+,2020-06-02 16:00:00,2020-06-02T16:00:00Z,607.0,2643.0,,,,18917.0,607.0,,419,10148,284898,10567,284898,12,40,,18949.0,610.0
WI,Wisconsin,2020-06-03 00:00:00,21661.0,279711.0,199.0,556.0,2700.0,130.0,606.0,,,12172.0,A+,2020-06-03 00:00:00,2020-06-03T00:00:00Z,616.0,2700.0,,,,19400.0,616.0,,506,15968,301372,16474,301372,9,57,,19614.0,618.0
WI,Wisconsin,2020-06-04 00:00:00,22193.0,291367.0,196.0,551.0,2739.0,117.0,616.0,,,12980.0,A+,2020-06-04 00:00:00,2020-06-04T00:00:00Z,626.0,2739.0,,,,19892.0,626.0,,532,11656,313560,12188,313560,10,39,,20075.0,627.0
WI,Wisconsin,2020-06-05 00:00:00,22599.0,303332.0,174.0,526.0,2791.0,124.0,625.0,,,13337.0,A+,2020-06-05 00:00:00,2020-06-05T00:00:00Z,633.0,2791.0,,,,20249.0,633.0,,406,11965,325931,12371,325931,7,52,,20427.0,634.0
WI,Wisconsin,2020-06-06 00:00:00,22937.0,314802.0,177.0,492.0,2832.0,118.0,636.0,,,13770.0,A+,2020-06-06 00:00:00,2020-06-06T00:00:00Z,645.0,2832.0,,,,20571.0,645.0,,338,11470,337739,11808,337739,12,41,,20701.0,646.0
WI,Wisconsin,2020-06-07 00:00:00,23212.0,325867.0,183.0,491.0,2848.0,107.0,638.0,,,14047.0,A+,2020-06-07 00:00:00,2020-06-07T00:00:00Z,647.0,2848.0,,,,20835.0,647.0,,275,11065,349079,11340,349079,2,16,,20950.0,648.0
WI,Wisconsin,2020-06-08 00:00:00,23434.0,333253.0,206.0,528.0,2860.0,110.0,637.0,,,14242.0,A+,2020-06-08 00:00:00,2020-06-08T00:00:00Z,646.0,2860.0,,,,21038.0,646.0,,222,7386,356687,7608,356687,-1,12,,21161.0,650.0
WI,Wisconsin,2020-06-09 00:00:00,23734.0,347210.0,174.0,505.0,2904.0,117.0,649.0,,,14583.0,A+,2020-06-09 00:00:00,2020-06-09T00:00:00Z,661.0,2904.0,,,,21308.0,661.0,,300,13957,370944,14257,370944,15,44,,21435.0,662.0
WI,Wisconsin,2020-06-10 00:00:00,24070.0,357112.0,190.0,328.0,2943.0,114.0,654.0,,,14999.0,A+,2020-06-10 00:00:00,2020-06-10T00:00:00Z,671.0,2943.0,,,,21593.0,671.0,,336,9902,381182,10238,381182,10,39,,24091.0,679.0
WI,Wisconsin,2020-06-11 00:00:00,24441.0,366054.0,188.0,306.0,2976.0,101.0,660.0,,,15348.0,A+,2020-06-11 00:00:00,2020-06-11T00:00:00Z,682.0,2976.0,,,,21926.0,682.0,,371,8942,390495,9313,390495,11,33,,24411.0,691.0
WI,Wisconsin,2020-06-12 00:00:00,24795.0,377362.0,172.0,287.0,3003.0,104.0,670.0,,,15783.0,A+,2020-06-12 16:00:00,2020-06-12T16:00:00Z,689.0,3003.0,,,,22246.0,689.0,,354,11308,402157,11662,402157,7,27,,24733.0,698.0
WI,Wisconsin,2020-06-13 00:00:00,25089.0,388399.0,167.0,285.0,3035.0,99.0,677.0,,,16231.0,A+,2020-06-13 16:00:00,2020-06-13T16:00:00Z,691.0,3035.0,,,,22518.0,691.0,,294,11037,413488,11331,413488,2,32,,25026.0,700.0
WI,Wisconsin,2020-06-14 00:00:00,25340.0,397366.0,184.0,289.0,3049.0,101.0,680.0,,,16558.0,A+,2020-06-14 16:00:00,2020-06-14T16:00:00Z,692.0,3049.0,,,,22758.0,692.0,,251,8967,422706,9218,422706,1,14,,25307.0,702.0
WI,Wisconsin,2020-06-15 00:00:00,25546.0,403447.0,188.0,284.0,3061.0,100.0,680.0,,,16837.0,A+,2020-06-15 16:00:00,2020-06-15T16:00:00Z,694.0,3061.0,,,,22932.0,694.0,,206,6081,428993,6287,428993,2,12,,25530.0,703.0
WI,Wisconsin,2020-06-16 00:00:00,25844.0,414330.0,192.0,275.0,3096.0,100.0,687.0,,,17122.0,A+,2020-06-16 16:00:00,2020-06-16T16:00:00Z,703.0,3096.0,,,,23198.0,703.0,,298,10883,440174,11181,440174,9,35,,25829.0,710.0
WI,Wisconsin,2020-06-17 00:00:00,26129.0,423736.0,179.0,244.0,3128.0,94.0,696.0,,,17613.0,A+,2020-06-17 16:00:00,2020-06-17T16:00:00Z,712.0,3128.0,,,,23454.0,712.0,,285,9406,449865,9691,449865,9,32,,26167.0,719.0
WI,Wisconsin,2020-06-18 00:00:00,26590.0,433913.0,174.0,240.0,3160.0,83.0,701.0,,,18055.0,A+,2020-06-18 16:00:00,2020-06-18T16:00:00Z,719.0,3160.0,,,,23876.0,719.0,,461,10177,460503,10638,460503,7,32,,26611.0,725.0
WI,Wisconsin,2020-06-19 00:00:00,26913.0,444751.0,158.0,240.0,3177.0,91.0,704.0,,,18055.0,A+,2020-06-19 16:00:00,2020-06-19T16:00:00Z,730.0,3177.0,,,,24154.0,730.0,,323,10838,471664,11161,471664,11,17,,26913.0,736.0
WI,Wisconsin,2020-06-20 00:00:00,27326.0,454563.0,155.0,239.0,3203.0,90.0,708.0,,,18951.0,A+,2020-06-20 16:00:00,2020-06-20T16:00:00Z,744.0,3203.0,,,,24539.0,744.0,,413,9812,481889,10225,481889,14,26,,27314.0,751.0
WI,Wisconsin,2020-06-21 00:00:00,27615.0,460334.0,153.0,242.0,3220.0,94.0,710.0,,,19310.0,A+,2020-06-21 16:00:00,2020-06-21T16:00:00Z,744.0,3220.0,,,,24819.0,744.0,,289,5771,487949,6060,487949,0,17,,27598.0,751.0
WI,Wisconsin,2020-06-22 00:00:00,27878.0,466634.0,169.0,246.0,3231.0,93.0,711.0,,,19543.0,A+,2020-06-22 16:00:00,2020-06-22T16:00:00Z,745.0,3231.0,,,,25068.0,745.0,,263,6300,494512,6563,494512,1,11,,27849.0,751.0
WI,Wisconsin,2020-06-23 00:00:00,28175.0,478165.0,142.0,240.0,3268.0,93.0,716.0,,,19852.0,A+,2020-06-23 16:00:00,2020-06-23T16:00:00Z,750.0,3268.0,,,,25331.0,750.0,,297,11531,506340,11828,506340,5,37,,28187.0,758.0
WI,Wisconsin,2020-06-24 00:00:00,28641.0,487803.0,160.0,239.0,3299.0,89.0,723.0,,,20121.0,A+,2020-06-24 16:00:00,2020-06-24T16:00:00Z,757.0,3299.0,,,,25763.0,757.0,,466,9638,516444,10104,516444,7,31,,28652.0,769.0
WI,Wisconsin,2020-06-25 00:00:00,29105.0,498561.0,134.0,249.0,3326.0,93.0,734.0,,,20557.0,A+,2020-06-24 16:00:00,2020-06-24T16:00:00Z,766.0,3326.0,,,,26227.0,766.0,,464,10758,527666,11222,527666,9,27,,29204.0,775.0
WI,Wisconsin,2020-06-26 00:00:00,29668.0,507168.0,142.0,262.0,3351.0,95.0,741.0,,,21174.0,A+,2020-06-26 16:00:00,2020-06-26T16:00:00Z,766.0,3351.0,,,,26747.0,766.0,,563,8607,536836,9170,536836,0,25,,29718.0,775.0
WI,Wisconsin,2020-06-27 00:00:00,30227.0,515723.0,140.0,249.0,3382.0,93.0,746.0,,,21606.0,A+,2020-06-27 16:00:00,2020-06-27T16:00:00Z,777.0,3382.0,,,,27286.0,777.0,,559,8555,545950,9114,545950,11,31,,30235.0,786.0
WI,Wisconsin,2020-06-28 00:00:00,30707.0,521747.0,146.0,239.0,3393.0,89.0,746.0,,,21953.0,A+,2020-06-28 16:00:00,2020-06-28T16:00:00Z,777.0,3393.0,,,,27743.0,777.0,,480,6024,552454,6504,552454,0,11,,30716.0,786.0
WI,Wisconsin,2020-06-29 00:00:00,31033.0,527359.0,158.0,237.0,3407.0,90.0,747.0,,,22217.0,A+,2020-06-29 16:00:00,2020-06-29T16:00:00Z,784.0,3407.0,,,,28058.0,777.0,7.0,326,5612,558392,5938,558392,7,14,,31103.0,786.0
WI,Wisconsin,2020-06-30 00:00:00,31662.0,539539.0,169.0,242.0,3446.0,79.0,750.0,,,22587.0,A+,2020-06-30 16:00:00,2020-06-30T16:00:00Z,784.0,3446.0,,,,28659.0,777.0,7.0,629,12180,571201,12809,571201,0,39,,31723.0,793.0
WI,Wisconsin,2020-07-01 00:00:00,32225.0,551607.0,147.0,237.0,3482.0,77.0,757.0,,,23089.0,A+,2020-07-01 16:00:00,2020-07-01T16:00:00Z,793.0,3482.0,,,,29199.0,786.0,7.0,563,12068,583832,12631,583832,9,36,,32307.0,794.0
WI,Wisconsin,2020-07-02 00:00:00,32809.0,563946.0,143.0,236.0,3519.0,74.0,763.0,,,23527.0,A+,2020-07-02 16:00:00,2020-07-02T16:00:00Z,800.0,3519.0,,,,29738.0,793.0,7.0,584,12339,596755,12923,596755,7,37,,32876.0,801.0
WI,Wisconsin,2020-07-03 00:00:00,33431.0,573553.0,134.0,244.0,3555.0,75.0,768.0,,,24043.0,A+,2020-07-03 16:00:00,2020-07-03T16:00:00Z,803.0,3555.0,,,,30317.0,796.0,7.0,622,9607,606984,10229,606984,3,36,,33565.0,804.0
WI,Wisconsin,2020-07-04 00:00:00,34207.0,579637.0,129.0,235.0,3574.0,67.0,771.0,,,24491.0,A+,2020-07-04 16:00:00,2020-07-04T16:00:00Z,803.0,3574.0,,,,31055.0,796.0,7.0,776,6084,613844,6860,613844,0,19,,34243.0,804.0
